TIMESTAMP,NDVI,EVI,IRECI,P_ID
2019-04-19,0.6404044,0.38082284,0.336033,40262355
2019-04-20,0.66223764,0.40079892,0.3673589,40262355
2019-04-21,0.6840709,0.42077497,0.3986848,40262355
2019-04-22,0.7025788,0.44125134,0.43590647,40262355
2019-04-23,0.72108674,0.46172774,0.47312817,40262355
2019-04-24,0.73959464,0.4822041,0.5103498,40262355
2019-04-25,0.75810254,0.5026805,0.54757154,40262355
2019-04-26,0.77661043,0.5231569,0.5847932,40262355
2019-04-27,0.7951184,0.5436332,0.6220149,40262355
2019-04-28,0.8136263,0.5641096,0.65923655,40262355
2019-04-29,0.81727195,0.57307863,0.68130577,40262355
2019-04-30,0.82091767,0.58204764,0.70337504,40262355
2019-05-01,0.8245633,0.59101665,0.72544426,40262355
2019-05-02,0.82820904,0.59998566,0.7475135,40262355
2019-05-03,0.8318547,0.60895467,0.7695827,40262355
2019-05-04,0.8355004,0.6179237,0.79165196,40262355
2019-05-05,0.8391461,0.6268927,0.8137212,40262355
2019-05-06,0.8376262,0.62494993,0.81719446,40262355
2019-05-07,0.8361064,0.6230071,0.82066774,40262355
2019-05-08,0.83458656,0.62106436,0.824141,40262355
2019-05-09,0.8330667,0.61912155,0.8276143,40262355
2019-05-10,0.83154684,0.6171788,0.8310876,40262355
2019-05-11,0.83002704,0.615236,0.8345609,40262355
2019-05-12,0.8285072,0.61329323,0.83803415,40262355
2019-05-13,0.82852876,0.61383826,0.8455453,40262355
2019-05-14,0.82855034,0.6143833,0.8530565,40262355
2019-05-15,0.8285719,0.6149283,0.8605676,40262355
2019-05-16,0.82859343,0.6154734,0.8680788,40262355
2019-05-17,0.828615,0.6160184,0.87558997,40262355
2019-05-18,0.8286366,0.61656344,0.88310117,40262355
2019-05-19,0.82865816,0.61710846,0.8906123,40262355
2019-05-20,0.82867974,0.6176535,0.89812344,40262355
2019-05-21,0.8287013,0.6181985,0.90563464,40262355
2019-05-22,0.8287229,0.61874354,0.9131458,40262355
2019-05-23,0.8287445,0.6192886,0.920657,40262355
2019-05-24,0.82876605,0.61983365,0.9281681,40262355
2019-05-25,0.8287876,0.6203787,0.9356793,40262355
2019-05-26,0.8288092,0.6209237,0.94319046,40262355
2019-05-27,0.8288308,0.6214687,0.9507016,40262355
2019-05-28,0.82885236,0.62201375,0.9582128,40262355
2019-05-29,0.82887393,0.6225588,0.96572393,40262355
2019-05-30,0.82889545,0.62310386,0.97323513,40262355
2019-05-31,0.828917,0.6236489,0.98074627,40262355
2019-06-01,0.8289386,0.6241939,0.98825747,40262355
2019-06-02,0.8289602,0.62473893,0.9957686,40262355
2019-06-03,0.8291252,0.6251412,1.003607,40262355
2019-06-04,0.8292903,0.6255434,1.0114455,40262355
2019-06-05,0.8294553,0.6259457,1.019284,40262355
2019-06-06,0.8296204,0.6263479,1.0271225,40262355
2019-06-07,0.82978547,0.6267502,1.034961,40262355
2019-06-08,0.8299505,0.6271524,1.0427995,40262355
2019-06-09,0.83011556,0.62755466,1.050638,40262355
2019-06-10,0.82906437,0.62894386,1.0583019,40262355
2019-06-11,0.8280131,0.6303331,1.0659659,40262355
2019-06-12,0.82696193,0.63172233,1.0736299,40262355
2019-06-13,0.8259107,0.6331116,1.0812937,40262355
2019-06-14,0.8248595,0.6345008,1.0889577,40262355
2019-06-15,0.82380825,0.63589007,1.0966216,40262355
2019-06-16,0.82275707,0.6372793,1.1042856,40262355
2019-06-17,0.8241284,0.63784176,1.1056536,40262355
2019-06-18,0.8254998,0.6384042,1.1070216,40262355
2019-06-19,0.8268711,0.6389667,1.1083896,40262355
2019-06-20,0.8282424,0.63952917,1.1097575,40262355
2019-06-21,0.82961375,0.64009166,1.1111256,40262355
2019-06-22,0.8309851,0.6406541,1.1124935,40262355
2019-06-23,0.83235645,0.6412166,1.1138616,40262355
2019-06-24,0.834129,0.63988334,1.1070985,40262355
2019-06-25,0.8359015,0.6385501,1.1003352,40262355
2019-06-26,0.837674,0.63721687,1.0935721,40262355
2019-06-27,0.8394466,0.6358836,1.0868089,40262355
2019-06-28,0.8412191,0.6345504,1.0800458,40262355
2019-06-29,0.84299165,0.63321716,1.0732826,40262355
2019-06-30,0.8447642,0.6318839,1.0665195,40262355
2019-07-01,0.8452304,0.6283463,1.0535766,40262355
2019-07-02,0.84569657,0.62480867,1.0406336,40262355
2019-07-03,0.8461628,0.6212711,1.0276906,40262355
2019-07-04,0.846629,0.6177334,1.0147477,40262355
2019-07-05,0.84709525,0.6141958,1.0018048,40262355
2019-07-06,0.8475614,0.61065817,0.98886186,40262355
2019-07-07,0.84802765,0.6071206,0.9759189,40262355
2019-07-08,0.8461448,0.6049828,0.97051483,40262355
2019-07-09,0.84426194,0.6028451,0.9651107,40262355
2019-07-10,0.8423791,0.6007073,0.95970666,40262355
2019-07-11,0.8404963,0.5985696,0.95430255,40262355
2019-07-12,0.83861345,0.5964318,0.9488985,40262355
2019-07-13,0.8367306,0.5942941,0.9434944,40262355
2019-07-14,0.83484775,0.5921563,0.9380903,40262355
2019-07-15,0.83508414,0.59091014,0.93622315,40262355
2019-07-16,0.8353205,0.589664,0.934356,40262355
2019-07-17,0.83555686,0.5884178,0.9324888,40262355
2019-07-18,0.8357932,0.5871716,0.93062156,40262355
2019-07-19,0.8360296,0.58592546,0.9287544,40262355
2019-07-20,0.8362659,0.5846793,0.9268872,40262355
2019-07-21,0.8365023,0.58343315,0.92502004,40262355
2019-07-22,0.8384402,0.5811782,0.92004794,40262355
2019-07-23,0.840378,0.5789233,0.9150758,40262355
2019-07-24,0.84231585,0.5766683,0.9101037,40262355
2019-07-25,0.8442537,0.57441336,0.9051316,40262355
2019-07-26,0.8461916,0.5721584,0.9001595,40262355
2019-07-27,0.8481294,0.5699035,0.8951873,40262355
2019-07-28,0.85006726,0.56764853,0.8902152,40262355
2019-07-29,0.8485705,0.5717849,0.8915884,40262355
2019-07-30,0.8470738,0.57592136,0.8929615,40262355
2019-07-31,0.84557706,0.58005774,0.8943347,40262355
2019-08-01,0.84408027,0.5841941,0.89570785,40262355
2019-08-02,0.84258354,0.5883305,0.897081,40262355
2019-08-03,0.8410868,0.59246695,0.8984541,40262355
2019-08-04,0.8395901,0.59660333,0.8998273,40262355
2019-08-05,0.8376765,0.5986286,0.9016553,40262355
2019-08-06,0.83576304,0.60065377,0.9034834,40262355
2019-08-07,0.8338495,0.602679,0.9053114,40262355
2019-08-08,0.831936,0.6047042,0.9071395,40262355
2019-08-09,0.83002245,0.60672945,0.9089675,40262355
2019-08-10,0.82810897,0.60875463,0.91079557,40262355
2019-08-11,0.8261954,0.6107799,0.9126236,40262355
2019-08-12,0.82562655,0.60968363,0.90896857,40262355
2019-08-13,0.82505774,0.6085874,0.90531355,40262355
2019-08-14,0.8244889,0.60749114,0.90165854,40262355
2019-08-15,0.82392,0.6063949,0.8980036,40262355
2019-08-16,0.82335114,0.60529864,0.89434856,40262355
2019-08-17,0.82278234,0.6042024,0.89069355,40262355
2019-08-18,0.8222135,0.60310614,0.8870385,40262355
2019-08-19,0.82441366,0.5980431,0.87098074,40262355
2019-08-20,0.8266138,0.5929801,0.854923,40262355
2019-08-21,0.82881397,0.58791703,0.8388652,40262355
2019-08-22,0.8310141,0.582854,0.8228075,40262355
2019-08-23,0.8332143,0.5777909,0.8067497,40262355
2019-08-24,0.8354144,0.5727279,0.790692,40262355
2019-08-25,0.8376146,0.56766486,0.7746342,40262355
2019-08-26,0.8401856,0.56716263,0.7770831,40262355
2019-08-27,0.8427565,0.56666046,0.77953196,40262355
2019-08-28,0.8453275,0.56615824,0.7819809,40262355
2019-08-29,0.8478985,0.56565607,0.7844298,40262355
2019-08-30,0.85046947,0.56515384,0.7868787,40262355
2019-08-31,0.8530404,0.56465167,0.78932756,40262355
2019-09-01,0.8556114,0.56414944,0.7917765,40262355
2019-09-02,0.8574431,0.5601523,0.7949434,40262355
2019-09-03,0.85927486,0.5561552,0.79811025,40262355
2019-09-04,0.8611066,0.55215806,0.80127716,40262355
2019-09-05,0.86293834,0.548161,0.804444,40262355
2019-09-06,0.86477005,0.5441638,0.8076109,40262355
2019-09-07,0.8666018,0.54016674,0.8107778,40262355
2019-09-08,0.86843354,0.5361696,0.8139447,40262355
2019-09-09,0.8680421,0.5300187,0.81024915,40262355
2019-09-10,0.86765075,0.52386785,0.80655366,40262355
2019-09-11,0.8672593,0.517717,0.8028581,40262355
2019-09-12,0.8668679,0.5115661,0.7991626,40262355
2019-09-13,0.8664765,0.5054152,0.7954671,40262355
2019-09-14,0.8660851,0.49926436,0.7917716,40262355
2019-09-15,0.8656937,0.4931135,0.78807604,40262355
2019-09-16,0.86276823,0.48682728,0.77089167,40262355
2019-09-17,0.8598428,0.48054105,0.75370735,40262355
2019-09-18,0.8569173,0.47425485,0.736523,40262355
2019-09-19,0.8539918,0.4679686,0.71933866,40262355
2019-09-20,0.85106635,0.4616824,0.7021543,40262355
2019-09-21,0.8481409,0.45539618,0.68496996,40262355
2019-09-22,0.84521544,0.44910997,0.6677856,40262355
2019-09-23,0.84435177,0.44309613,0.6541813,40262355
2019-09-24,0.8434881,0.43708232,0.640577,40262355
2019-09-25,0.8426244,0.43106848,0.62697273,40262355
2019-09-26,0.84176075,0.42505467,0.6133685,40262355
2019-09-27,0.8408971,0.41904083,0.5997642,40262355
2019-09-28,0.8400334,0.41302702,0.58615994,40262355
2019-09-29,0.83916974,0.40701318,0.57255566,40262355
2019-09-30,0.8323406,0.40040737,0.55585897,40262355
2019-10-01,0.8255115,0.39380154,0.5391623,40262355
2019-10-02,0.8186824,0.38719574,0.5224656,40262355
2019-10-03,0.81185323,0.38058993,0.5057689,40262355
2019-10-04,0.8050241,0.37398413,0.48907217,40262355
2019-10-05,0.798195,0.3673783,0.47237548,40262355
2019-10-06,0.79136586,0.3607725,0.4556788,40262355
2019-10-07,0.77445024,0.35278478,0.43257272,40262355
2019-10-08,0.7575346,0.3447971,0.40946668,40262355
2019-10-09,0.740619,0.3368094,0.38636062,40262355
2019-10-10,0.72370344,0.32882172,0.36325455,40262355
2019-10-11,0.7067878,0.320834,0.34014848,40262355
2019-10-12,0.6898722,0.31284633,0.31704244,40262355
2019-10-13,0.6729566,0.30485862,0.29393637,40262355
2019-10-14,0.65661716,0.29845187,0.27585155,40262355
2019-10-15,0.6402778,0.29204515,0.2577667,40262355
2019-10-16,0.6239384,0.2856384,0.23968187,40262355
2019-10-17,0.607599,0.27923164,0.22159705,40262355
2019-10-18,0.5912596,0.27282488,0.2035122,40262355
2019-10-19,0.57492024,0.26641816,0.18542738,40262355
2019-10-20,0.5585808,0.2600114,0.16734254,40262355
2019-10-21,0.5530002,0.25683096,0.16152516,40262355
2019-10-22,0.54741955,0.25365055,0.15570779,40262355
2019-10-23,0.54183894,0.2504701,0.14989041,40262355
2019-10-24,0.5362583,0.24728967,0.14407304,40262355
2019-10-25,0.5306777,0.24410924,0.13825566,40262355
2019-10-26,0.525097,0.24092881,0.13243829,40262355
2019-10-27,0.5195164,0.23774838,0.1266209,40262355
2019-10-28,0.5204775,0.23674089,0.12891719,40262355
2019-10-29,0.5214385,0.23573337,0.13121347,40262355
2019-10-30,0.52239954,0.23472588,0.13350976,40262355
2019-10-31,0.5233606,0.23371838,0.13580604,40262355
2019-11-01,0.5243217,0.23271088,0.13810232,40262355
2019-11-02,0.5252827,0.23170337,0.1403986,40262355
2019-11-03,0.52624375,0.23069587,0.14269489,40262355
2019-11-04,0.5255694,0.22914514,0.14296275,40262355
2019-11-05,0.524895,0.2275944,0.14323063,40262355
2019-11-06,0.52422065,0.22604367,0.1434985,40262355
2019-11-07,0.5235462,0.22449294,0.14376637,40262355
2019-11-08,0.52287185,0.2229422,0.14403424,40262355
2019-11-09,0.5221975,0.22139147,0.14430211,40262355
2019-11-10,0.5215231,0.21984074,0.14456998,40262355
2019-11-11,0.52084875,0.21829,0.14483784,40262355
2019-11-12,0.5201744,0.21673927,0.14510572,40262355
2019-11-13,0.5195,0.21518853,0.14537358,40262355
2019-11-14,0.5188256,0.2136378,0.14564146,40262355
2019-11-15,0.5181512,0.21208706,0.14590932,40262355
2019-11-16,0.51747686,0.21053633,0.1461772,40262355
2019-11-17,0.5168025,0.2089856,0.14644507,40262355
2019-11-18,0.51610607,0.20724198,0.14677258,40262355
2019-11-19,0.5154097,0.20549837,0.14710009,40262355
2019-11-20,0.5147133,0.20375475,0.1474276,40262355
2019-11-21,0.51401687,0.20201112,0.14775512,40262355
2019-11-22,0.51332045,0.20026751,0.14808263,40262355
2019-11-23,0.5126241,0.1985239,0.14841014,40262355
2019-11-24,0.51192766,0.19678028,0.14873765,40262355
2019-11-25,0.5113194,0.1958082,0.14882658,40262355
2019-11-26,0.51071113,0.19483611,0.14891553,40262355
2019-11-27,0.51010287,0.19386403,0.14900446,40262355
2019-11-28,0.5094946,0.19289194,0.14909339,40262355
2019-11-29,0.50888634,0.19191986,0.14918232,40262355
2019-11-30,0.5082781,0.19094777,0.14927126,40262355
2019-12-01,0.5076698,0.1899757,0.1493602,40262355
2019-12-02,0.5071864,0.19009662,0.14911114,40262355
2019-12-03,0.506703,0.19021754,0.14886208,40262355
2019-12-04,0.5062196,0.19033846,0.14861302,40262355
2019-12-05,0.50573623,0.19045939,0.14836398,40262355
2019-12-06,0.50525284,0.19058031,0.14811492,40262355
2019-12-07,0.50476944,0.19070123,0.14786586,40262355
2019-12-08,0.50428605,0.19082215,0.1476168,40262355
2019-12-09,0.5038908,0.19171461,0.14712916,40262355
2019-12-10,0.5034955,0.19260706,0.14664154,40262355
2019-12-11,0.5031003,0.19349952,0.1461539,40262355
2019-12-12,0.50270504,0.19439198,0.14566626,40262355
2019-12-13,0.5023098,0.19528444,0.14517862,40262355
2019-12-14,0.5019145,0.19617689,0.14469099,40262355
2019-12-15,0.50151926,0.19706935,0.14420335,40262355
2019-12-16,0.50057065,0.19785112,0.14366381,40262355
2019-12-17,0.49962202,0.1986329,0.14312428,40262355
2019-12-18,0.4986734,0.19941467,0.14258474,40262355
2019-12-19,0.49772477,0.20019643,0.14204521,40262355
2019-12-20,0.49677616,0.2009782,0.14150567,40262355
2019-12-21,0.49582753,0.20175998,0.14096615,40262355
2019-12-22,0.49487892,0.20254175,0.1404266,40262355
2019-12-23,0.49670282,0.20256336,0.1405112,40262355
2019-12-24,0.4985267,0.20258498,0.14059581,40262355
2019-12-25,0.5003506,0.20260659,0.1406804,40262355
2019-12-26,0.5021745,0.2026282,0.14076501,40262355
2019-12-27,0.50399834,0.2026498,0.1408496,40262355
2019-12-28,0.50582224,0.20267142,0.14093421,40262355
2019-12-29,0.50764614,0.20269303,0.14101881,40262355
2019-12-30,0.5096245,0.20433064,0.14085059,40262355
2019-12-31,0.5116028,0.20596825,0.14068237,40262355
2020-01-01,0.51358116,0.20760585,0.14051415,40262355
2020-01-02,0.51555943,0.20924348,0.14034593,40262355
2020-01-03,0.5175378,0.21088108,0.14017771,40262355
2020-01-04,0.5195161,0.21251869,0.1400095,40262355
2020-01-05,0.52149445,0.2141563,0.13984127,40262355
2020-01-06,0.5230021,0.21648438,0.13980302,40262355
2020-01-07,0.52450967,0.21881248,0.13976477,40262355
2020-01-08,0.5260173,0.22114056,0.13972652,40262355
2020-01-09,0.5275249,0.22346865,0.13968825,40262355
2020-01-10,0.5290325,0.22579673,0.13965,40262355
2020-01-11,0.5305401,0.22812483,0.13961175,40262355
2020-01-12,0.53204775,0.23045291,0.1395735,40262355
2020-01-13,0.5319529,0.23256968,0.13969253,40262355
2020-01-14,0.5318581,0.23468645,0.13981156,40262355
2020-01-15,0.53176326,0.23680322,0.13993059,40262355
2020-01-16,0.53166837,0.23892,0.1400496,40262355
2020-01-17,0.53157353,0.24103677,0.14016864,40262355
2020-01-18,0.5314787,0.24315354,0.14028767,40262355
2020-01-19,0.5313839,0.24527031,0.1404067,40262355
2020-01-20,0.5332495,0.24561545,0.14150256,40262355
2020-01-21,0.53511506,0.2459606,0.14259842,40262355
2020-01-22,0.5369807,0.24630573,0.14369428,40262355
2020-01-23,0.53884625,0.24665087,0.14479013,40262355
2020-01-24,0.5407119,0.24699602,0.14588599,40262355
2020-01-25,0.54257745,0.24734116,0.14698185,40262355
2020-01-26,0.5444431,0.2476863,0.14807771,40262355
2020-01-27,0.5450726,0.24804807,0.14857396,40262355
2020-01-28,0.5457022,0.24840982,0.1490702,40262355
2020-01-29,0.54633176,0.2487716,0.14956646,40262355
2020-01-30,0.54696137,0.24913336,0.15006271,40262355
2020-01-31,0.5475909,0.24949513,0.15055896,40262355
2020-02-01,0.5482205,0.24985689,0.1510552,40262355
2020-02-02,0.54885006,0.25021866,0.15155146,40262355
2020-02-03,0.548108,0.25009924,0.15144342,40262355
2020-02-04,0.54736596,0.24997981,0.15133537,40262355
2020-02-05,0.5466239,0.24986039,0.15122734,40262355
2020-02-06,0.5458818,0.24974096,0.1511193,40262355
2020-02-07,0.54513973,0.24962154,0.15101127,40262355
2020-02-08,0.5443977,0.24950211,0.15090322,40262355
2020-02-09,0.54365563,0.24938269,0.15079519,40262355
2020-02-10,0.54194534,0.2489236,0.1502606,40262355
2020-02-11,0.54023504,0.2484645,0.149726,40262355
2020-02-12,0.53852475,0.2480054,0.14919141,40262355
2020-02-13,0.5368145,0.24754632,0.14865683,40262355
2020-02-14,0.5351042,0.24708723,0.14812224,40262355
2020-02-15,0.5333939,0.24662812,0.14758764,40262355
2020-02-16,0.5316836,0.24616903,0.14705305,40262355
2020-02-17,0.5302154,0.24579485,0.14662509,40262355
2020-02-18,0.5287472,0.24542068,0.14619714,40262355
2020-02-19,0.52727896,0.2450465,0.14576918,40262355
2020-02-20,0.5258107,0.24467233,0.14534123,40262355
2020-02-21,0.5243425,0.24429815,0.14491327,40262355
2020-02-22,0.5228743,0.24392398,0.14448532,40262355
2020-02-23,0.52140605,0.2435498,0.14405736,40262355
2020-02-24,0.5199378,0.24317561,0.14362942,40262355
2020-02-25,0.51846963,0.24280144,0.14320146,40262355
2020-02-26,0.5170014,0.24242726,0.14277351,40262355
2020-02-27,0.51553315,0.24205309,0.14234555,40262355
2020-02-28,0.5140649,0.24167891,0.1419176,40262355
2020-02-29,0.5125967,0.24130474,0.14148964,40262355
2020-03-01,0.5111285,0.24093056,0.1410617,40262355
2020-03-02,0.50977916,0.24061999,0.14060031,40262355
2020-03-03,0.50842977,0.24030943,0.14013892,40262355
2020-03-04,0.50708044,0.23999886,0.13967754,40262355
2020-03-05,0.50573105,0.2396883,0.13921617,40262355
2020-03-06,0.5043817,0.23937774,0.13875479,40262355
2020-03-07,0.5030323,0.23906718,0.1382934,40262355
2020-03-08,0.501683,0.23875661,0.13783202,40262355
2020-03-09,0.49985814,0.23819159,0.13750435,40262355
2020-03-10,0.4980333,0.23762658,0.13717669,40262355
2020-03-11,0.49620843,0.23706156,0.13684903,40262355
2020-03-12,0.49438357,0.23649655,0.13652135,40262355
2020-03-13,0.49255872,0.23593153,0.1361937,40262355
2020-03-14,0.49073386,0.23536652,0.13586603,40262355
2020-03-15,0.488909,0.2348015,0.13553837,40262355
2020-03-16,0.4864105,0.23387602,0.13540013,40262355
2020-03-17,0.48391202,0.23295052,0.13526191,40262355
2020-03-18,0.4814135,0.23202504,0.13512367,40262355
2020-03-19,0.47891504,0.23109955,0.13498543,40262355
2020-03-20,0.47641653,0.23017406,0.1348472,40262355
2020-03-21,0.47391805,0.22924857,0.13470897,40262355
2020-03-22,0.47141954,0.22832309,0.13457073,40262355
2020-03-23,0.46599236,0.22573932,0.13318355,40262355
2020-03-24,0.46056518,0.22315553,0.13179636,40262355
2020-03-25,0.455138,0.22057176,0.13040918,40262355
2020-03-26,0.44971085,0.21798797,0.129022,40262355
2020-03-27,0.44428366,0.2154042,0.12763482,40262355
2020-03-28,0.43885648,0.21282041,0.12624763,40262355
2020-03-29,0.4334293,0.21023664,0.12486045,40262355
2020-03-30,0.43774965,0.21202834,0.12680028,40262355
2020-03-31,0.44206998,0.21382003,0.1287401,40262355
2020-04-01,0.44639033,0.21561173,0.13067994,40262355
2020-04-02,0.45071065,0.21740341,0.13261977,40262355
2020-04-03,0.455031,0.21919511,0.1345596,40262355
2020-04-04,0.45935133,0.2209868,0.13649942,40262355
2020-04-05,0.46367168,0.2227785,0.13843925,40262355
2020-04-06,0.48497412,0.2402901,0.15993889,40262355
2020-04-07,0.50627655,0.2578017,0.1814385,40262355
2020-04-08,0.527579,0.27531332,0.20293814,40262355
2020-04-09,0.5488814,0.29282492,0.22443776,40262355
2020-04-10,0.5701839,0.31033653,0.24593739,40262355
2020-04-11,0.5914863,0.32784814,0.267437,40262355
2020-04-12,0.61278874,0.34535974,0.28893664,40262355
2020-04-13,0.6355689,0.36566964,0.3160899,40262355
2020-04-14,0.65834916,0.38597953,0.34324312,40262355
2020-04-15,0.68112934,0.40628943,0.37039638,40262355
2020-04-16,0.7039095,0.42659932,0.3975496,40262355
2020-04-17,0.7266897,0.44690922,0.42470285,40262355
2020-04-18,0.74946994,0.4672191,0.45185608,40262355
2020-04-19,0.7722501,0.487529,0.47900933,40262355
2020-04-20,0.7800279,0.49719408,0.49621284,40262355
2020-04-21,0.7878057,0.5068591,0.51341635,40262355
2020-04-22,0.7955835,0.5165242,0.53061986,40262355
2020-04-23,0.8033613,0.52618927,0.5478234,40262355
2020-04-24,0.8111391,0.53585434,0.56502694,40262355
2020-04-25,0.81891686,0.5455194,0.58223045,40262355
2020-04-26,0.82669467,0.5551845,0.59943396,40262355
2020-04-27,0.8249104,0.5533426,0.60229224,40262355
2020-04-28,0.82312614,0.5515006,0.60515046,40262355
2020-04-29,0.8213419,0.5496587,0.60800874,40262355
2020-04-30,0.81955767,0.5478168,0.61086696,40262355
2020-05-01,0.8177734,0.5459749,0.61372524,40262355
2020-05-02,0.81598914,0.54413295,0.61658347,40262355
2020-05-03,0.8142049,0.54229105,0.61944175,40262355
2020-05-04,0.8147651,0.543,0.62534374,40262355
2020-05-05,0.8153254,0.543709,0.6312458,40262355
2020-05-06,0.8158856,0.5444179,0.6371478,40262355
2020-05-07,0.8164458,0.54512686,0.64304984,40262355
2020-05-08,0.81700605,0.5458358,0.6489518,40262355
2020-05-09,0.81756634,0.5465448,0.6548539,40262355
2020-05-10,0.81812656,0.5472537,0.6607559,40262355
2020-05-11,0.8186868,0.54796267,0.66665787,40262355
2020-05-12,0.819247,0.54867166,0.6725599,40262355
2020-05-13,0.81980723,0.5493806,0.6784619,40262355
2020-05-14,0.8203675,0.55008954,0.68436396,40262355
2020-05-15,0.82092774,0.5507985,0.69026595,40262355
2020-05-16,0.82148796,0.5515075,0.696168,40262355
2020-05-17,0.8220482,0.5522164,0.70207,40262355
2020-05-18,0.8226084,0.55292535,0.707972,40262355
2020-05-19,0.82316864,0.55363435,0.71387404,40262355
2020-05-20,0.82372886,0.5543433,0.71977603,40262355
2020-05-21,0.82428914,0.5550522,0.7256781,40262355
2020-05-22,0.82484937,0.55576116,0.7315801,40262355
2020-05-23,0.8254096,0.55647016,0.73748213,40262355
2020-05-24,0.8259698,0.5571791,0.7433841,40262355
2020-05-25,0.82653004,0.55788803,0.7492861,40262355
2020-05-26,0.8270903,0.558597,0.75518817,40262355
2020-05-27,0.82765055,0.55930597,0.76109016,40262355
2020-05-28,0.8282108,0.5600149,0.76699215,40262355
2020-05-29,0.828771,0.56072384,0.77289414,40262355
2020-05-30,0.8293313,0.56143284,0.7787962,40262355
2020-05-31,0.8298915,0.5621418,0.7846982,40262355
2020-06-01,0.8304517,0.5628507,0.7906002,40262355
2020-06-02,0.831012,0.5635597,0.79650223,40262355
2020-06-03,0.83157223,0.56426865,0.8024042,40262355
2020-06-04,0.83213246,0.5649776,0.8083063,40262355
2020-06-05,0.8326927,0.5656865,0.81420827,40262355
2020-06-06,0.83325297,0.5663955,0.8201103,40262355
2020-06-07,0.8338132,0.56710446,0.8260123,40262355
2020-06-08,0.8343734,0.5678134,0.8319143,40262355
2020-06-09,0.83493364,0.5685224,0.83781636,40262355
2020-06-10,0.83549386,0.56923133,0.84371835,40262355
2020-06-11,0.83605415,0.56994027,0.8496204,40262355
2020-06-12,0.8366144,0.5706492,0.8555224,40262355
2020-06-13,0.8371746,0.5713582,0.86142445,40262355
2020-06-14,0.8377348,0.57206714,0.86732644,40262355
2020-06-15,0.8382213,0.5725545,0.87369174,40262355
2020-06-16,0.83870775,0.5730419,0.88005704,40262355
2020-06-17,0.83919424,0.5735293,0.88642234,40262355
2020-06-18,0.83968073,0.57401675,0.89278764,40262355
2020-06-19,0.8401672,0.57450414,0.89915293,40262355
2020-06-20,0.84065366,0.5749915,0.90551823,40262355
2020-06-21,0.84114015,0.5754789,0.91188353,40262355
2020-06-22,0.84205645,0.57707995,0.91606456,40262355
2020-06-23,0.84297276,0.578681,0.9202456,40262355
2020-06-24,0.84388906,0.58028203,0.9244266,40262355
2020-06-25,0.8448054,0.58188313,0.9286076,40262355
2020-06-26,0.8457217,0.5834842,0.9327886,40262355
2020-06-27,0.846638,0.5850852,0.93696964,40262355
2020-06-28,0.8475543,0.58668625,0.94115067,40262355
2020-06-29,0.8484186,0.58771497,0.94344383,40262355
2020-06-30,0.84928286,0.58874375,0.94573694,40262355
2020-07-01,0.8501471,0.58977246,0.9480301,40262355
2020-07-02,0.85101134,0.59080124,0.9503233,40262355
2020-07-03,0.8518756,0.59182996,0.95261645,40262355
2020-07-04,0.8527399,0.59285873,0.95490956,40262355
2020-07-05,0.85360414,0.59388745,0.95720273,40262355
2020-07-06,0.8536998,0.6005457,0.9649811,40262355
2020-07-07,0.8537954,0.6072039,0.97275937,40262355
2020-07-08,0.8538911,0.61386216,0.9805377,40262355
2020-07-09,0.85398674,0.62052035,0.98831606,40262355
2020-07-10,0.8540824,0.6271786,0.9960944,40262355
2020-07-11,0.854178,0.6338368,1.0038728,40262355
2020-07-12,0.8542737,0.64049506,1.011651,40262355
2020-07-13,0.8533454,0.64030164,1.01069,40262355
2020-07-14,0.8524171,0.6401083,1.009729,40262355
2020-07-15,0.8514888,0.6399149,1.008768,40262355
2020-07-16,0.8505606,0.63972145,1.0078069,40262355
2020-07-17,0.8496323,0.63952804,1.0068458,40262355
2020-07-18,0.84870404,0.6393347,1.0058849,40262355
2020-07-19,0.84777576,0.63914126,1.0049238,40262355
2020-07-20,0.84924805,0.63562244,0.9956603,40262355
2020-07-21,0.85072035,0.6321036,0.98639673,40262355
2020-07-22,0.85219264,0.6285848,0.9771332,40262355
2020-07-23,0.85366493,0.62506604,0.9678697,40262355
2020-07-24,0.8551372,0.6215472,0.9586062,40262355
2020-07-25,0.8566095,0.6180284,0.9493426,40262355
2020-07-26,0.8580818,0.6145096,0.9400791,40262355
2020-07-27,0.8501554,0.60848457,0.9164361,40262355
2020-07-28,0.84222895,0.6024595,0.89279306,40262355
2020-07-29,0.83430254,0.5964345,0.86915004,40262355
2020-07-30,0.8263761,0.59040946,0.8455071,40262355
2020-07-31,0.8184497,0.58438444,0.82186407,40262355
2020-08-01,0.8105232,0.57835937,0.79822105,40262355
2020-08-02,0.8025968,0.57233435,0.77457803,40262355
2020-08-03,0.7932493,0.57255054,0.75941575,40262355
2020-08-04,0.7839018,0.5727668,0.74425346,40262355
2020-08-05,0.7745543,0.57298297,0.72909117,40262355
2020-08-06,0.7652068,0.57319915,0.7139289,40262355
2020-08-07,0.7558593,0.57341534,0.6987666,40262355
2020-08-08,0.7465118,0.5736316,0.6836043,40262355
2020-08-09,0.7371643,0.5738478,0.668442,40262355
2020-08-10,0.7330148,0.5704651,0.6584873,40262355
2020-08-11,0.7288653,0.5670824,0.6485326,40262355
2020-08-12,0.7247158,0.5636997,0.63857794,40262355
2020-08-13,0.7205664,0.560317,0.62862325,40262355
2020-08-14,0.7164169,0.5569343,0.61866856,40262355
