P_ID,TIMESTAMP,NDVI,EVI,IRECI
40422753,2018-10-18,0.25305623,0.39507592,0.13961063
40422753,2018-10-23,0.59463716,0.28237584,0.15069966
40422753,2018-12-27,0.39510202,0.20578231,0.09173374
40422753,2019-01-01,0.44423154,0.24152878,0.10680311
40422753,2019-01-06,0.4570884,0.2832716,0.13921194
40422753,2019-03-02,0.47292417,0.24707656,0.1327224
40422753,2019-04-01,0.47024673,0.24372815,0.13972223
40422753,2019-04-16,0.47675282,0.2541806,0.14780925
40422753,2019-04-21,0.5455167,0.299579,0.1760362
40422753,2019-05-01,0.79108214,0.58300096,0.4853979
40422753,2019-06-20,0.8879787,0.8142054,1.7372203
40422753,2019-06-30,0.91641223,0.808826,1.8820018
40422753,2019-07-05,0.89119065,0.7686894,1.6958238
40422753,2019-07-10,0.8710194,0.79883176,1.564938
40422753,2019-07-20,0.8773911,0.717679,1.3953861
40422753,2019-08-04,0.790164,0.6717102,1.1085837
40422753,2019-08-09,0.8987049,0.69985235,1.3106133
40422753,2019-08-14,0.88152695,0.7461189,1.6361953
40422753,2019-08-19,0.8664893,0.72910833,1.1815083
40422753,2019-09-03,0.887471,0.61394006,1.1103278
40422753,2019-09-13,0.8817676,0.58033824,0.98648703
40422753,2019-10-08,0.7900194,0.44632396,0.42796314
40422753,2019-10-23,0.54747117,0.2556665,0.14625067
40422753,2019-12-07,0.51950896,0.2437068,0.113343105
40422753,2020-01-01,0.5286731,0.2545037,0.12365336
40422753,2020-01-06,0.5660456,0.2688828,0.117540404
40422753,2020-01-11,0.5668359,0.26636982,0.13049135
40422753,2020-01-16,0.5148064,0.2702487,0.11855967
40422753,2020-03-16,0.5072463,0.25730565,0.13263889
40422753,2020-03-21,0.41586867,0.24981509,0.13058822
40422753,2020-04-05,0.49240783,0.25150496,0.12897532
40422753,2020-04-10,0.44426623,0.2146205,0.1282609
40422753,2020-04-15,0.5057317,0.27167025,0.14076933
40422753,2020-04-25,0.7690173,0.5051242,0.3898853
40422753,2020-05-25,0.8938134,1.0060613,1.6812344
40422753,2020-05-30,0.8925024,0.8435487,1.5797237
40422753,2020-06-29,0.88162,0.8312222,1.8994591
40422753,2020-07-04,0.92054385,0.75993544,1.8702515
40422753,2020-07-09,0.9077258,0.7513961,1.8454894
40422753,2020-07-14,0.9029989,0.81985945,1.7653267
40422753,2020-07-19,0.90208906,0.8028772,1.9101124
40422753,2020-07-29,0.88985926,0.7009631,1.7093827
40422753,2020-08-08,0.87303156,0.679225,1.5173765
40422753,2020-08-13,0.8557182,0.7500186,1.365074
40422753,2020-09-12,0.873955,0.71176684,1.1553359
40422753,2020-11-01,0.39943346,0.2137104,0.08947381
40422753,2020-11-06,0.5826251,0.2527549,0.1561345
40422753,2020-11-21,0.39794683,0.23054856,0.145623
40422753,2020-11-26,0.55976003,0.2430959,0.13837498
40422753,2021-02-24,0.39048895,0.2216983,0.12873013
40422753,2021-03-01,0.51142627,0.24143445,0.14779094
40422753,2021-03-26,0.4618042,0.23505276,0.14490274
40422753,2021-03-31,0.49393284,0.2532572,0.15293881
40422753,2021-04-05,0.48148152,0.23415364,0.11528683
40422753,2021-04-25,0.4932897,0.27620968,0.1584916
40422753,2021-05-05,0.507366,0.34931841,0.18886419
40422753,2021-05-10,0.70558935,0.47516116,0.3350285
40422753,2021-06-04,0.84313065,0.88464373,1.338788
40422753,2021-06-09,0.8986422,0.9492045,1.8150538
40422753,2021-06-14,0.924812,0.9311741,2.16044
40422753,2021-06-19,0.8781303,0.88761395,1.8434721
40422753,2021-06-24,0.8705668,0.8286063,1.888557
40422753,2021-06-29,0.89828163,0.8561644,2.0310133
40422753,2021-07-14,0.9041721,0.9525445,2.2259078
40422753,2021-07-19,0.87834543,0.84154785,1.7612817
40422753,2021-07-29,0.90648013,0.8430352,1.8658065
40422753,2021-08-18,0.90778315,0.8383866,1.752476
40422753,2021-09-02,0.9130777,0.81513345,1.6331662
40422753,2021-09-07,0.90093464,0.81791955,1.5177692
40422753,2021-09-12,0.892843,0.7912812,1.3606858
40422753,2021-10-17,0.4072934,0.5828342,0.23469076
40422753,2021-10-27,0.6082115,0.3052422,0.096325584
40422753,2021-11-11,0.48131865,0.26253745,0.16315995
40423360,2017-02-20,0.5697211,0.15193368,0.11221016
40423360,2017-03-12,0.6107383,0.18989983,0.13135815
40423360,2017-04-01,0.55941397,0.21283184,0.14421326
40423360,2017-04-11,0.6095973,0.30096772,0.19582927
40423360,2017-04-21,0.7478197,0.38634828,0.30388364
40423360,2017-05-21,0.9319932,0.7195694,1.2045932
40423360,2017-05-31,0.91569084,0.71554536,1.5711803
40423360,2017-06-10,0.9012999,0.76918745,1.7052236
40423360,2017-06-20,0.89664435,0.7383936,1.4812332
40423360,2017-07-05,0.891539,0.68881905,1.2340224
40423360,2017-07-15,0.89771914,0.7066718,1.3301156
40423360,2017-07-20,0.8739795,0.61908203,1.1723709
40423360,2017-07-25,0.92387724,0.6336388,1.2629411
40423360,2017-07-30,0.70861316,0.51180935,0.6459196
40423360,2017-08-04,0.8542426,0.6333707,1.1153265
40423360,2017-08-09,0.8060775,0.6175143,0.95536995
40423360,2017-08-24,0.8785235,0.5303891,0.926099
40423360,2017-08-29,0.7364601,0.31304884,0.32956368
40423360,2017-09-28,0.84319025,0.4642206,0.5413577
40423360,2017-10-13,0.66097707,0.22757673,0.1624837
40423360,2017-10-18,0.6582734,0.23801266,0.15976247
40423360,2018-01-21,0.73401535,0.23730777,0.16096427
40423360,2018-04-06,0.5691465,0.24306096,0.1480748
40423360,2018-04-21,0.739587,0.41942912,0.3327457
40423360,2018-04-26,0.7841256,0.72272164,0.7661662
40423360,2018-05-21,0.8943539,0.935453,1.8780175
40423360,2018-05-26,0.7002442,0.47422168,0.72662544
40423360,2018-05-31,0.86857826,0.7522246,1.4248106
40423360,2018-06-10,0.88286245,0.7549466,1.5206095
40423360,2018-06-15,0.9103764,0.76999533,1.8505222
40423360,2018-06-20,0.9099692,0.7238934,1.6310449
40423360,2018-07-05,0.8181085,0.699893,1.3340977
40423360,2018-07-10,0.87158185,0.7804056,1.5230011
40423360,2018-07-20,0.66862166,0.6202604,0.8425596
40423360,2018-07-25,0.87439376,0.6565196,1.2708538
40423360,2018-07-30,0.8753009,0.65767103,1.2865225
40423360,2018-08-09,0.8832536,0.67792875,1.2388841
40423360,2018-08-14,0.89903104,0.61591667,1.365994
40423360,2018-08-19,0.8701169,0.6442995,1.1494616
40423360,2018-08-29,0.843233,0.59986883,0.96202934
40423360,2018-09-08,0.84307176,0.4335322,0.6516339
40423360,2018-09-28,0.9096082,0.58299243,0.8435512
40423360,2018-10-03,0.802685,0.52736294,0.5966652
40423360,2018-10-13,0.6092047,0.28787822,0.18906191
40423360,2018-10-23,0.6579247,0.23338592,0.17208233
40423360,2018-12-27,0.6463022,0.17988186,0.13632743
40423360,2019-01-01,0.5110271,0.17501834,0.07161219
40423360,2019-01-06,0.4209683,0.27046514,0.14429404
40423360,2019-02-15,0.5871511,0.24027064,0.12621842
40423360,2019-02-20,0.46058092,0.2346227,0.12549765
40423360,2019-02-25,0.60668385,0.20841613,0.13637133
40423360,2019-03-02,0.52,0.19730186,0.12075676
40423360,2019-03-22,0.51996416,0.25132278,0.13758627
40423360,2019-04-01,0.53339434,0.2463346,0.15911628
40423360,2019-04-16,0.5296,0.2668817,0.17149927
40423360,2019-04-21,0.6489152,0.324842,0.23557389
40423360,2019-05-01,0.80991966,0.5660779,0.55009586
40423360,2019-06-20,0.86836076,0.7572565,1.343569
40423360,2019-06-25,0.8958491,0.8522707,1.7658088
40423360,2019-06-30,0.9127489,0.7568308,1.6312807
40423360,2019-07-05,0.878735,0.74404436,1.3662127
40423360,2019-07-10,0.85997576,0.7870662,1.4336143
40423360,2019-07-20,0.86788476,0.6983187,1.2326546
40423360,2019-07-25,0.86615765,0.74846697,1.2325553
40423360,2019-07-30,0.8694389,0.7293425,1.2883817
40423360,2019-08-04,0.772347,0.7024711,0.931853
40423360,2019-08-09,0.90447307,0.6620667,1.1378279
40423360,2019-08-14,0.8921161,0.72686976,1.3278366
40423360,2019-08-19,0.8535757,0.6848862,1.0506821
40423360,2019-09-03,0.88575816,0.6774281,1.004305
40423360,2019-09-13,0.8739519,0.6120709,0.9980938
40423360,2019-10-08,0.84318453,0.41119263,0.45309445
40423360,2019-10-23,0.5768833,0.22862048,0.161747
40423360,2019-12-07,0.651325,0.20372552,0.16827495
40423360,2020-01-01,0.5285792,0.2081547,0.11708506
40423360,2020-01-06,0.59020615,0.18592189,0.124408275
40423360,2020-01-11,0.6515337,0.24583331,0.1344177
40423360,2020-01-16,0.5004517,0.23521422,0.11657456
40423360,2020-03-11,0.58826727,0.2340407,0.12614655
40423360,2020-03-16,0.5793026,0.21328588,0.13849314
40423360,2020-04-05,0.5660285,0.23130317,0.1705498
40423360,2020-04-10,0.5082105,0.24115884,0.14067705
40423360,2020-04-15,0.5888145,0.2815655,0.20066543
40423360,2020-04-25,0.80279285,0.5173934,0.481193
40423360,2020-05-30,0.8884189,0.82464015,1.275706
40423360,2020-06-29,0.85421216,0.7451264,1.3420868
40423360,2020-07-04,0.8964604,0.65821576,1.3238144
40423360,2020-07-09,0.88360775,0.6965565,1.3522931
40423360,2020-07-14,0.8930222,0.73135996,1.3159469
40423360,2020-07-19,0.27510914,0.5610761,0.31773654
40423360,2020-07-29,0.8734655,0.6988516,1.2363495
40423360,2020-08-08,0.8659612,0.6642059,1.0624317
40423360,2020-08-13,0.81083107,0.6422472,0.9977322
40423360,2020-08-28,0.8345393,0.6874081,1.0064294
40423360,2020-09-12,0.88361824,0.60187095,0.8501213
40423360,2020-11-01,0.41312426,0.21126169,0.10646134
40423360,2020-11-06,0.58506817,0.17724328,0.13307431
40423360,2020-11-21,0.15341903,0.19483402,0.060817484
40423360,2020-11-26,0.6271656,0.20299672,0.14146888
40423360,2021-02-24,0.44937524,0.21450312,0.12171956
40423360,2021-03-01,0.5775536,0.19421592,0.13275774
40423360,2021-03-26,0.5577889,0.250328,0.16615805
40423360,2021-03-31,0.5535224,0.24295238,0.15849707
40423360,2021-04-05,0.5362435,0.27294225,0.18120913
40423360,2021-04-25,0.522888,0.27277318,0.17993394
40423360,2021-05-10,0.7387903,0.46956888,0.4086897
40423360,2021-06-04,0.77850163,0.70115393,0.90666884
40423360,2021-06-09,0.8665407,0.82062304,1.44777
40423360,2021-06-14,0.9066377,0.815152,1.55179
40423360,2021-06-19,0.8481746,0.7766458,1.3519211
40423360,2021-06-24,0.8385299,0.7353953,1.2936386
40423360,2021-06-29,0.85810673,0.7387264,1.3309568
40423360,2021-07-09,0.8886833,0.90670466,1.8028238
40423360,2021-07-14,0.8692629,0.8112067,1.5245521
40423360,2021-07-19,0.87237656,0.7479371,1.4375694
40423360,2021-07-29,0.8711271,0.713944,1.262675
40423360,2021-08-18,0.87766576,0.6926463,1.1389754
40423360,2021-09-02,0.8920358,0.68438447,1.1736217
40423360,2021-09-07,0.8659721,0.67049253,1.0528991
40423360,2021-09-12,0.85615915,0.6430542,0.94743013
40423360,2021-10-17,0.71978354,0.43476683,0.34544468
40423360,2021-10-27,0.6383588,0.25625312,0.15778612
40423360,2021-11-11,0.5201306,0.20527355,0.16290262
40423360,2021-12-31,0.56180507,0.21280286,0.12531218
40427867,2017-01-01,0.988024,0.040582415,0.10178572
40427867,2017-02-20,0.58208954,0.19877677,0.15266879
40427867,2017-03-12,0.5702031,0.23572227,0.16868553
40427867,2017-04-01,0.5180145,0.24019903,0.15585048
40427867,2017-04-11,0.5297637,0.31069085,0.2389101
40427867,2017-04-21,0.6915184,0.36672953,0.28329673
40427867,2017-05-21,0.9335101,0.7516587,1.352463
40427867,2017-05-31,0.92705405,0.7544031,1.6370394
40427867,2017-06-10,0.88854736,0.7872,1.5937016
40427867,2017-06-20,0.90265125,0.7794392,1.6700052
40427867,2017-07-05,0.8890608,0.74252486,1.4629864
40427867,2017-07-15,0.90165347,0.7623733,1.6449244
40427867,2017-07-20,0.8995797,0.72477454,1.4716204
40427867,2017-07-25,0.92394036,0.7071717,1.6183199
40427867,2017-07-30,0.30366495,0.6726503,0.21334755
40427867,2017-08-04,0.8788018,0.7160159,1.2842592
40427867,2017-08-09,0.86844486,0.73130804,1.2081349
40427867,2017-08-24,0.89317656,0.65214956,1.1177654
40427867,2017-09-28,0.84717613,0.5443097,0.616937
40427867,2017-10-13,0.6365296,0.26257297,0.18136868
40427867,2017-10-18,0.67249125,0.27047107,0.21011999
40427867,2018-04-06,0.442654,0.2565464,0.16222422
40427867,2018-04-21,0.6352374,0.3474235,0.2909244
40427867,2018-04-26,0.76462525,0.6583504,0.65176296
40427867,2018-05-21,0.89356315,0.87731814,1.8295633
40427867,2018-05-31,0.87556076,0.7624241,1.5502969
40427867,2018-06-10,0.8899571,0.7603188,1.654976
40427867,2018-06-15,0.9125321,0.81963414,1.9428012
40427867,2018-06-20,0.9082864,0.7683147,1.7513037
40427867,2018-06-30,0.87856615,0.8350135,1.8307759
40427867,2018-07-05,0.81357193,0.7017656,1.311548
40427867,2018-07-10,0.8785047,0.80422074,1.5843775
40427867,2018-07-20,0.7412707,0.71660453,0.9988708
40427867,2018-07-25,0.8808657,0.71374005,1.4324394
40427867,2018-07-30,0.8952574,0.7150038,1.4081804
40427867,2018-08-09,0.8947369,0.72636366,1.41077
40427867,2018-08-14,0.85663825,0.6993826,1.2646437
40427867,2018-08-19,0.87920976,0.70652765,1.2499235
40427867,2018-08-29,0.8674365,0.68980724,1.0809044
40427867,2018-09-08,0.84764796,0.54444444,0.7434745
40427867,2018-09-28,0.91147995,0.656113,0.8890802
40427867,2018-10-03,0.82921225,0.6286962,0.6770582
40427867,2018-10-13,0.6485268,0.35057148,0.2289051
40427867,2018-10-23,0.7227036,0.3262145,0.22833379
40427867,2018-12-27,0.86499995,0.085389934,0.110421814
40427867,2019-02-15,0.53449863,0.23089457,0.18475285
40427867,2019-02-20,0.5127572,0.2461964,0.16874738
40427867,2019-02-25,0.6262408,0.28773698,0.19725597
40427867,2019-03-02,0.5665893,0.23884976,0.18632689
40427867,2019-03-22,0.4760723,0.24868527,0.17533869
40427867,2019-04-01,0.5244395,0.26389757,0.17971112
40427867,2019-04-16,0.5248933,0.28233674,0.19084774
40427867,2019-04-21,0.6404736,0.33885112,0.24848829
40427867,2019-05-01,0.8231624,0.57472354,0.53362375
40427867,2019-06-10,0.6929197,0.6615776,0.84434843
40427867,2019-06-20,0.87688047,0.78660464,1.5185798
40427867,2019-06-25,0.8935375,0.841424,1.6995465
40427867,2019-06-30,0.9108178,0.78031313,1.642339
40427867,2019-07-05,0.88198763,0.7678443,1.533973
40427867,2019-07-10,0.8463341,0.6944605,1.4508687
40427867,2019-07-20,0.8715194,0.7289031,1.3034993
40427867,2019-07-25,0.8691268,0.77156025,1.2907761
40427867,2019-07-30,0.8721361,0.7554052,1.350822
40427867,2019-08-04,0.79558253,0.7347706,0.9953715
40427867,2019-08-09,0.8947118,0.6802869,1.254363
40427867,2019-08-14,0.8986254,0.76358724,1.42975
40427867,2019-08-19,0.8552354,0.6916607,1.1119409
40427867,2019-09-03,0.8852927,0.7125344,1.1278248
40427867,2019-09-13,0.8882427,0.66761684,0.9759656
40427867,2019-10-08,0.8572475,0.45424566,0.513
40427867,2019-10-23,0.5972414,0.25722772,0.20381764
40427867,2020-01-01,0.4386852,0.082454145,0.08094018
40427867,2020-01-06,0.665,0.06359072,0.0853909
40427867,2020-01-11,0.62724936,0.114818126,0.116812766
40427867,2020-01-16,0.5370255,0.19402853,0.12788649
40427867,2020-03-11,0.53666395,0.2573018,0.18722753
40427867,2020-03-16,0.5826446,0.2666414,0.18480724
40427867,2020-03-21,0.48918062,0.29293057,0.17225052
40427867,2020-04-05,0.5532724,0.26746625,0.17625949
40427867,2020-04-10,0.52406216,0.2628478,0.1737496
40427867,2020-04-15,0.58327323,0.2982159,0.2017954
40427867,2020-04-25,0.79073244,0.4885482,0.43316412
40427867,2020-05-25,0.8434586,0.62662697,0.7793338
40427867,2020-05-30,0.9023652,0.8691453,1.5181046
40427867,2020-06-29,0.88880247,0.8365047,1.6380216
40427867,2020-07-04,0.91549295,0.7389672,1.5964751
40427867,2020-07-09,0.91573477,0.8046744,1.6964017
40427867,2020-07-14,0.9114331,0.7917191,1.6638972
40427867,2020-07-29,0.90033644,0.77552795,1.5251569
40427867,2020-08-08,0.8875465,0.72408825,1.3234822
40427867,2020-08-13,0.847864,0.736854,1.222009
40427867,2020-08-28,0.86907625,0.8189215,1.2908404
40427867,2020-09-12,0.87715936,0.65883374,1.0489728
40427867,2020-09-17,0.8262063,0.706879,0.9306702
40427867,2020-11-01,0.47722176,0.2624661,0.15712608
40427867,2020-11-06,0.63556534,0.24055843,0.2130474
40427867,2020-11-21,0.69040245,0.23282522,0.21295692
40427867,2020-11-26,0.6978517,0.22024411,0.18221538
40427867,2021-02-14,0.5117433,0.29259342,0.20433511
40427867,2021-02-24,0.47271383,0.2445258,0.16296928
40427867,2021-03-01,0.6332623,0.2853574,0.20777556
40427867,2021-03-26,0.5415598,0.2788777,0.19515362
40427867,2021-03-31,0.53774774,0.244985,0.1755164
40427867,2021-04-05,0.55179054,0.28321275,0.17856869
40427867,2021-04-25,0.54589015,0.2819771,0.19035704
40427867,2021-05-05,0.5931982,0.3830075,0.25492647
40427867,2021-05-10,0.75929976,0.4703171,0.391083
40427867,2021-06-04,0.8133073,0.8004623,1.0601094
40427867,2021-06-09,0.892989,0.8485274,1.5661396
40427867,2021-06-14,0.918048,0.8526796,1.7472605
40427867,2021-06-19,0.8770845,0.8090497,1.5806304
40427867,2021-06-24,0.8734228,0.77664196,1.487475
40427867,2021-06-29,0.89600456,0.8094432,1.6489655
40427867,2021-07-09,0.8899082,0.6355225,1.4592813
40427867,2021-07-14,0.8971216,0.8597615,1.7523626
40427867,2021-07-19,0.890316,0.7744281,1.6199918
40427867,2021-07-29,0.8914396,0.74164647,1.5362028
40427867,2021-08-18,0.90575683,0.7300773,1.4345391
40427867,2021-09-02,0.9169762,0.75406957,1.3372104
40427867,2021-09-07,0.90090287,0.7387944,1.2500618
40427867,2021-09-12,0.89033324,0.70026386,1.1341054
40427867,2021-10-17,0.6550206,0.48217902,0.35179514
40427867,2021-10-27,0.58492005,0.27179107,0.18821372
40427867,2021-11-11,0.60515463,0.24196208,0.18533517
40430092,2017-01-01,0.5116115,0.14237036,0.077589065
40430092,2017-02-20,0.44673917,0.1615566,0.07890242
40430092,2017-03-12,0.44291806,0.18027921,0.0821342
40430092,2017-04-01,0.42869565,0.19197817,0.104205936
40430092,2017-04-11,0.45931032,0.25985172,0.2171687
40430092,2017-04-21,0.5705036,0.2966704,0.22954614
40430092,2017-05-21,0.9047387,0.64917177,1.0775892
40430092,2017-05-31,0.8877711,0.6725721,1.4241127
40430092,2017-06-10,0.8761528,0.7194893,1.5733013
40430092,2017-06-20,0.8789474,0.68595964,1.4599309
40430092,2017-07-05,0.86670095,0.6618976,1.2544525
40430092,2017-07-15,0.7332107,0.34966877,0.51401776
40430092,2017-07-20,0.8419468,0.6194854,1.2445747
40430092,2017-07-25,0.9090139,0.5978887,1.3038385
40430092,2017-08-04,0.8322319,0.6301486,1.1193025
40430092,2017-08-09,0.7852168,0.88427275,0.6000883
40430092,2017-08-24,0.85531133,0.5458371,0.91966283
40430092,2017-09-28,0.8532991,0.5010532,0.7266188
40430092,2017-10-13,0.54999995,0.23491943,0.13888967
40430092,2017-10-18,0.53975236,0.25659046,0.14724626
40430092,2018-01-21,0.58787256,0.22027957,0.16602983
40430092,2018-04-06,0.43424857,0.21606272,0.13039573
40430092,2018-04-21,0.50635666,0.3066667,0.2075164
40430092,2018-04-26,0.695149,0.55207884,0.60622567
40430092,2018-05-26,0.86386025,0.7075783,1.5487777
40430092,2018-05-31,0.85983825,0.72156876,1.6421595
40430092,2018-06-10,0.8826553,0.73020375,1.738723
40430092,2018-06-15,0.8912567,0.76621467,1.9673779
40430092,2018-06-20,0.89564043,0.7054156,1.6822869
40430092,2018-07-05,0.87095314,0.69044113,1.6108688
40430092,2018-07-10,0.86814564,0.7574595,1.7472378
40430092,2018-07-25,0.8652621,0.6412723,1.3978683
40430092,2018-07-30,0.8762389,0.66736627,1.4379063
40430092,2018-08-09,0.87610614,0.6600978,1.3542037
40430092,2018-08-19,0.84324455,0.6244012,1.1979465
40430092,2018-08-24,0.801341,0.63992226,1.1367327
40430092,2018-08-29,0.82179177,0.64231646,1.1027198
40430092,2018-09-08,0.8345763,0.681114,1.1859766
40430092,2018-09-28,0.90571594,0.62497455,1.0384777
40430092,2018-10-03,0.8023351,0.58593756,0.7824467
40430092,2018-10-13,0.67669934,0.35454836,0.2909231
40430092,2018-10-18,0.4819127,0.25146455,0.12726955
40430092,2018-10-23,0.49704844,0.22368233,0.17839609
40430092,2018-12-27,0.45494664,0.2365834,0.14810951
40430092,2019-01-01,0.4156788,0.20927997,0.14939378
40430092,2019-01-06,0.46127945,0.25805235,0.1561277
40430092,2019-02-15,0.4089923,0.24416883,0.13509166
40430092,2019-02-20,0.3502907,0.19459808,0.08742503
40430092,2019-02-25,0.39759037,0.22388902,0.122961216
40430092,2019-03-02,0.39882123,0.22523855,0.123739906
40430092,2019-04-01,0.3943239,0.21805759,0.13069247
40430092,2019-04-16,0.4562124,0.28187993,0.16987348
40430092,2019-04-21,0.5110968,0.30188465,0.19605593
40430092,2019-05-01,0.68628657,0.43530104,0.37652943
40430092,2019-05-06,0.6026578,0.18132748,0.18308789
40430092,2019-06-10,0.7403288,0.57638735,0.9068446
40430092,2019-06-20,0.8670789,0.72086793,1.6348705
40430092,2019-06-25,0.8936878,0.79521096,1.8696856
40430092,2019-06-30,0.90108126,0.7114316,1.7802113
40430092,2019-07-05,0.86468,0.6809526,1.3811629
40430092,2019-07-10,0.83672583,0.719881,1.2840581
40430092,2019-07-20,0.81412643,0.59948385,1.030865
40430092,2019-07-25,0.79065865,0.6548304,1.0056001
40430092,2019-07-30,0.7990022,0.6642832,1.1325653
40430092,2019-08-04,0.77171576,0.6280918,0.97321254
40430092,2019-08-09,0.8547892,0.58233774,1.0491047
40430092,2019-08-14,0.8175047,0.47153604,0.91344905
40430092,2019-08-19,0.807008,0.5875196,0.88642305
40430092,2019-09-03,0.8346609,0.5988886,0.91671294
40430092,2019-09-13,0.8417684,0.54902107,0.8506711
40430092,2019-10-08,0.75331235,0.45338905,0.47424018
40430092,2019-10-23,0.45095113,0.23588403,0.12383765
40430092,2019-11-22,0.49021083,0.28003615,0.1465596
40430092,2019-12-07,0.47403684,0.25638703,0.150063
40430092,2020-01-01,0.43960062,0.25700384,0.14016874
40430092,2020-01-06,0.4341969,0.23093882,0.13831058
40430092,2020-01-11,0.49386844,0.25545904,0.15666813
40430092,2020-01-16,0.46250924,0.2344926,0.1470576
40430092,2020-02-05,0.4308943,0.20455046,0.14087482
40430092,2020-03-11,0.34764823,0.20219636,0.10279065
40430092,2020-03-16,0.39962333,0.19435793,0.10844623
40430092,2020-03-21,0.34074074,0.22585924,0.11034065
40430092,2020-04-05,0.4136201,0.21244477,0.11241428
40430092,2020-04-10,0.3998604,0.2164551,0.11727904
40430092,2020-04-15,0.46502632,0.24284141,0.1515417
40430092,2020-04-25,0.63048655,0.35210735,0.31417716
40430092,2020-05-25,0.4610367,0.6112325,0.42707697
40430092,2020-05-30,0.8559078,0.82974136,1.3325378
40430092,2020-06-29,0.84651166,0.7172414,1.5477076
40430092,2020-07-04,0.89083827,0.66854405,1.482492
40430092,2020-07-09,0.88631266,0.66793174,1.447524
40430092,2020-07-14,0.8917919,0.7194553,1.3768666
40430092,2020-07-19,0.8706135,0.7148738,1.3893865
40430092,2020-07-29,0.85574114,0.6344369,1.2561271
40430092,2020-08-08,0.86464155,0.634756,1.1931297
40430092,2020-08-13,0.7836962,0.6847154,1.0651662
40430092,2020-09-12,0.8769883,0.63228714,0.9434515
40430092,2020-11-01,0.3985139,0.208393,0.122843735
40430092,2020-11-06,0.4900528,0.23250888,0.13024354
40430092,2020-11-21,0.47004423,0.2132511,0.1478612
40430092,2020-11-26,0.47463626,0.22889328,0.14642487
40430092,2021-02-24,0.36380482,0.22150351,0.11542535
40430092,2021-03-01,0.44619206,0.20353448,0.13555469
40430092,2021-03-26,0.4060177,0.2297216,0.11251505
40430092,2021-03-31,0.44128373,0.23198743,0.11642788
40430092,2021-04-05,0.36418733,0.1468889,0.081810005
40430092,2021-04-25,0.43416986,0.24155608,0.13506778
40430092,2021-05-10,0.50877196,0.2733786,0.20509367
40430092,2021-05-20,0.7179948,0.66588867,0.6958134
40430092,2021-06-04,0.7684992,0.66374165,0.8907633
40430092,2021-06-09,0.86924565,0.8032172,1.6559031
40430092,2021-06-14,0.9112016,0.79821587,1.7871566
40430092,2021-06-19,0.8588787,0.7385343,1.6165222
40430092,2021-06-24,0.8490566,0.7501686,1.5894995
40430092,2021-06-29,0.87483585,0.7163591,1.687467
40430092,2021-07-09,0.89790297,0.7766013,1.8590356
40430092,2021-07-14,0.85002595,0.67164177,1.7954437
40430092,2021-07-19,0.87472993,0.74175817,1.7112185
40430092,2021-07-29,0.87965345,0.7086807,1.6023418
40430092,2021-08-18,0.90019196,0.6869027,1.5410645
40430092,2021-09-02,0.903086,0.6699588,1.4804988
40430092,2021-09-07,0.887358,0.6782072,1.4481282
40430092,2021-09-12,0.87860477,0.6174007,1.2752401
40430092,2021-10-17,0.82619417,0.49620584,0.4933019
40430092,2021-11-11,0.3743099,0.20381577,0.1057683
40430092,2021-12-31,0.4336735,0.28521103,0.16471452
40430153,2017-02-20,0.45516765,0.14141715,0.068981625
40430153,2017-03-12,0.4393251,0.13686721,0.07303621
40430153,2017-04-01,0.3989189,0.1472466,0.076956354
40430153,2017-04-11,0.4665153,0.1729143,0.105634
40430153,2017-04-21,0.60464114,0.2745473,0.1714424
40430153,2017-05-21,0.86978704,0.53288484,0.878293
40430153,2017-05-31,0.8583465,0.5764606,1.1416377
40430153,2017-06-10,0.8409458,0.5751773,1.136576
40430153,2017-06-20,0.8326648,0.5700275,1.1099043
40430153,2017-07-05,0.8270303,0.5434472,0.9275712
40430153,2017-07-20,0.8356563,0.55996585,0.9589147
40430153,2017-07-25,0.88322586,0.5193475,0.9836572
40430153,2017-07-30,0.77905524,0.6253511,0.84917676
40430153,2017-08-04,0.79884696,0.50052184,0.79956526
40430153,2017-08-09,0.5659595,0.3501599,0.63335454
40430153,2017-08-24,0.84389853,0.43848816,0.6923666
40430153,2017-09-28,0.7979798,0.370863,0.37645715
40430153,2017-10-13,0.5704358,0.18465503,0.100888304
40430153,2017-10-18,0.5691351,0.22780034,0.12042463
40430153,2018-01-21,0.59783447,0.16204771,0.093375266
40430153,2018-04-06,0.36536798,0.16076191,0.1286314
40430153,2018-04-21,0.4951701,0.2359699,0.16038738
40430153,2018-04-26,0.6569733,0.45924082,0.4265181
40430153,2018-05-26,0.8557263,0.6612267,1.0727344
40430153,2018-05-31,0.82704246,0.6317057,1.1992315
40430153,2018-06-10,0.85269403,0.6455355,1.2289305
40430153,2018-06-15,0.88310796,0.67772466,1.5861363
40430153,2018-06-20,0.870386,0.5854149,1.2314795
40430153,2018-07-05,0.8498064,0.62226,1.2619817
40430153,2018-07-10,0.8457244,0.63614154,1.1066841
40430153,2018-07-20,0.75737846,0.6906515,1.031181
40430153,2018-07-25,0.8633612,0.5711725,1.1736888
40430153,2018-07-30,0.86303,0.5641255,1.0263152
40430153,2018-08-04,0.81822914,0.60679793,0.9814516
40430153,2018-08-09,0.8520208,0.5117262,0.90613943
40430153,2018-08-19,0.8387597,0.53585577,0.86766016
40430153,2018-08-29,0.82752407,0.5489118,0.7774043
40430153,2018-09-08,0.8488479,0.5435766,0.78952664
